AccidentId	RoadType	RoadNumber	RoadSecNumber	RoadLetter	Circulation	LaneNumber	SpecialLane	Slope	RoadMarkerId	RoadMarkerDistance	Layout	StripWidth	LaneWidth	SurfaceCondition	Infrastructure	Localization	SchoolNear
201800002608	Departamental	796			TwoWay	2	0	Uphill	0	544	RightCurve			Normal	Unknown	Sidewalk	00
201800002609	Departamental	941			TwoWay	3	0	Uphill	3	975	Straight			Normal	Unknown	Lane	00
201800002610	Departamental	943			TwoWay	2	0	Flat	8	400	LeftCurve			Normal	Bridge	Shoulder	00
201800002611	Departamental	941			TwoWay	3	0	Uphill	5	200	RightCurve			Normal	Unknown	Lane	00
201800002612	Departamental	68			TwoWay	2	0	Uphill	6	800	RightCurve			Wet	Unknown	Shoulder	00
201800002613	Departamental	2			TwoWay	2	0	Flat	13	500	Straight			Normal	Unknown	Lane	00
201800002614	Departamental	2			TwoWay	2	0	Flat	3	331	RightCurve			Normal	Unknown	Lane	00
201800002615	Other				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002616	Departamental	1093			TwoWay	2	0	Uphill	34	100	RightCurve			Normal	Unknown	Lane	00
201800002617	Departamental	2089			TwoWay	2	Reserved	Flat	45	500	Straight			Normal	Intersection	Lane	00
201800002618	Departamental	2089			DividedHighway	4	0	TopHill	47	600	Straight			Normal	Unknown	Lane	00
201800002619	Departamental	2089			TwoWay	2	0	Flat	46	655	Straight			Normal	Unknown	Lane	00
201800002620	Departamental	54			TwoWay	2	0	Flat	10	200	LeftCurve			Normal	Interchange	Lane	00
201800002621	Departamental	978			TwoWay	2	0	Flat	30	900	Straight			Normal	Unknown	Lane	00
201800002622	Departamental	36			TwoWay	2	0	Flat	51	200	RightCurve			Normal	Unknown	BikeLane	00
201800002623	Departamental	978			TwoWay	2	0	Flat	42	900	Straight			Normal	Unknown	Shoulder	00
201800002624	Departamental	90			TwoWay	2	0	Uphill	30	375	RightCurve			Wet	Unknown	Lane	00
201800002625	Departamental	450			DividedHighway	2	0	Uphill	1	500	LeftCurve			Normal	Unknown	Lane	00
201800002626	Departamental	21			TwoWay	2	0	Uphill	0	363	Straight			Normal	Unknown	Lane	00
201800002627	Departamental	402			TwoWay	2	0	Flat	2	611	Straight			Wet	Unknown	Lane	00
201800002628	National	7			TwoWay	2	0	Flat	8		RightCurve			Wet	Unknown	Shoulder	00
201800002629	National	79			TwoWay	2	0	Flat	39	900	Straight			Wet	Unknown	Lane	00
201800002630	Departamental	953			TwoWay	2	0	Flat	57	6	Straight			Wet	Unknown	Shoulder	00
201800002631	Departamental	226			TwoWay	2	0	Flat	4	100	Straight			Normal	Unknown	Lane	00
201800002632	Departamental	288			TwoWay	2	0	Flat	10	400	Straight			Normal	Unknown	Shoulder	00
201800002633	Departamental	133			TwoWay	2	0	Uphill	9	200	Straight			Normal	Unknown	Lane	00
201800002634	National	7			TwoWay	2	0	Flat	1	0	Straight			Normal	Unknown	Lane	00
201800002635	Departamental	133			TwoWay	2	0	Flat	11	100	Straight			Normal	Bridge	Lane	00
201800002636	National	7			DividedHighway	4	0	Flat	20	800	Straight			Wet	Unknown	Lane	00
201800002637	Departamental	288			TwoWay	2	0	Flat	11	250	Straight			Normal	Unknown	Lane	00
201800002638	Departamental	480			TwoWay	2	0	Flat	11	800	Straight			Wet	Unknown	Shoulder	00
201800002639	Departamental	15			TwoWay	2	0	Flat	37	200	Straight			Normal	Bridge	Lane	00
201800002640	Departamental	12			TwoWay	2	0	Flat	27	500	RightCurve			Normal	Unknown	Shoulder	00
201800002641	Departamental	779			TwoWay	2	0	Flat	51	0	LeftCurve			Wet	Unknown	Shoulder	00
201800002642	Departamental	779			TwoWay	2	0	Flat	32	940	LeftCurve			Normal	Unknown	Lane	00
201800002643	National	79			TwoWay	2	0	Flat	82		Straight			Normal	Unknown	Lane	00
201800002644	Departamental	55			TwoWay	2	0	Flat	7	0	Straight			Normal	Unknown	Lane	00
201800002645	Departamental	779			TwoWay	2	0	Flat	48	0	Straight			Normal	Unknown	Shoulder	00
201800002646	National	79			DividedHighway	1	0	Flat	64	800	Straight			Normal	Unknown	Lane	00
201800002647	Departamental	779			TwoWay	2	0	Uphill	55	100	RightCurve			Wet	Unknown	Shoulder	00
201800002648	National	79			TwoWay	2	0	Flat	83	300	Straight			Wet	Unknown	Lane	00
201800002649	Departamental	779			TwoWay	2	0	Flat	57	0	LeftCurve			Normal	Unknown	Sidewalk	00
201800002650	Departamental	68			TwoWay	2	0	Uphill	21	700	RightCurve			Wet	Unknown	Lane	00
201800002651	Departamental	2371			TwoWay	2	0	Flat	14	250	Straight			Normal	Unknown	Lane	00
201800002652	Communal				Unknown	1	0	Flat			Straight			Normal	Unknown	Lane	00
201800002653	Departamental	68			TwoWay	2	0	Uphill	39	500	LeftCurve			Normal	Unknown	Shoulder	00
201800002654	Departamental	37			TwoWay	2	0	Flat	21	865	LeftCurve			Normal	Unknown	Lane	00
201800002655	Departamental	46			TwoWay	2	0	Flat	3	650	LeftCurve			Normal	Unknown	Shoulder	00
201800002656	Departamental	159			TwoWay	2	0	Flat	0	850	Straight			Normal	Unknown	Shoulder	00
201800002657	Departamental	159			TwoWay	2	0	Uphill	3	350	LeftCurve			Normal	Unknown	Lane	00
201800002658	Departamental	4			TwoWay	2	0	Flat	5	950	RightCurve			Normal	Unknown	Lane	00
201800002659	Departamental	38			TwoWay	2	0	Flat	6	350	Straight			Normal	Unknown	Lane	00
201800002660	Departamental	16			TwoWay	2	0	Flat	12	924	Straight			Normal	Intersection	Lane	00
201800002661	Departamental	157			TwoWay	2	0	Uphill	4	650	Straight			Normal	Unknown	Lane	00
201800002662	Departamental	4			TwoWay	2	0	Flat	6	60	Straight			Wet	Unknown	Lane	00
201800002663	Departamental	2371			TwoWay	2	0	Uphill	13	100	Straight			Normal	Unknown	Lane	00
201800002664	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002665	Departamental	123			TwoWay	2	0	Flat	3	800	Straight			Wet	Unknown	Lane	00
201800002666	Departamental	121			TwoWay	2	0	BottomHill	9	200	Straight			Wet	Unknown	Lane	00
201800002667	Departamental	177			TwoWay	2	0	Flat	3	200	LeftCurve			Wet	Bridge	Shoulder	00
201800002668	Departamental	7			TwoWay	2	0	Uphill	14	20	LeftCurve			Normal	Unknown	Shoulder	00
201800002669	Departamental	995			TwoWay	2	0	Flat	24	800	LeftCurve			Oil	Unknown	Shoulder	00
201800002670	Communal				Unknown	1	0	Uphill			Straight			Other	Unknown	Lane	00
201800002671	Departamental	476			TwoWay	2	0	Flat	22	500	RightCurve			Wet	Unknown	Lane	00
201800002672	Departamental	49			TwoWay	2	0	BottomHill	5	150	Straight			Normal	Unknown	Lane	00
201800002673	Communal				TwoWay	1	0	Flat			RightCurve			Normal	Unknown	Lane	00
201800002674	Other				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002675	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002676	Departamental	49			TwoWay	2	0	Uphill	1	900	RightCurve			Wet	Unknown	Lane	00
201800002677	Departamental	175			TwoWay	2	0	Flat	16	400	LeftCurve			Normal	Unknown	Lane	00
201800002678	Departamental	7			TwoWay	2	0	BottomHill	11	800	LeftCurve			Normal	Unknown	Shoulder	00
201800002679	Departamental	7			TwoWay	2	0	Flat	6	800	LeftCurve			Normal	Unknown	Shoulder	00
201800002680	Departamental	130			TwoWay	2	0	BottomHill	21	508	LeftCurve			Normal	Unknown	Shoulder	00
201800002681	PublicParking				Unknown	0	0	Flat			Straight			Normal	Unknown	Sidewalk	00
201800002682	National	7			TwoWay	2	0	BottomHill	57	0	Straight			Normal	Unknown	Lane	00
201800002683	National	7			TwoWay	3	0	Flat	40	500	Straight			Normal	Unknown	Lane	00
201800002684	Departamental	23			TwoWay	2	0	Flat	0	600	Straight			Wet	Unknown	Lane	00
201800002685	National	7			TwoWay	3	0	Flat	39	200	Straight			Normal	Unknown	Lane	00
201800002686	Departamental	72			TwoWay	2	0	Flat	2	980	RightCurve	0	65	Wet	Unknown	Shoulder	99
201800002687	Departamental	916			TwoWay	2	0	Flat	20	300	Unknown	0	70	Normal	Unknown	Lane	99
201800002688	PublicParking	0			Unknown	0	0	Flat			Straight	0	89	Wet	Unknown	Lane	99
201800002689	Communal	0			OneWay	1	0	TopHill			LeftCurve	0	0	Normal	Unknown	Lane	99
201800002690	PublicParking	0			Unknown	0	0	Flat			Straight	0	0	Normal	Unknown	Lane	00
201800002691	Communal				TwoWay	2	0	Flat	0	0	Straight			Wet	Unknown	Shoulder	00
201800002692	Communal				TwoWay	1	0	Flat	0	0	Straight			Normal	Unknown	EmergencyShoulder	00
201800002693	Departamental	993			TwoWay	2	0	Uphill	1	140	Straight			Normal	Unknown	Shoulder	00
201800002694	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002695	Departamental	2144			TwoWay	3	Reserved	BottomHill	18	370	Straight			Normal	Unknown	Shoulder	00
201800002696	Communal				TwoWay	2	0	Uphill	0	0	Straight			Normal	Unknown	EmergencyShoulder	00
201800002697	Departamental	943			TwoWay	2	0	Flat	3	830	Straight			Normal	Unknown	Shoulder	00
201800002698	Departamental	306			TwoWay	2	0	Flat	8	0	Straight			Normal	Unknown	Shoulder	00
201800002699	Communal				TwoWay	2	Bike	Uphill	0	0	Straight			Normal	Unknown	EmergencyShoulder	00
201800002700	Communal				TwoWay	2	0	Uphill	0	0	Straight			Normal	Unknown	Shoulder	00
201800002701	Communal				TwoWay	2	0	Flat	0	0	LeftCurve			Normal	Unknown	Shoulder	00
201800002702	Communal				OneWay	2	0	BottomHill	0	0	RightCurve			Normal	Intersection	Shoulder	00
201800002703	Departamental	2371			TwoWay	2	0	TopHill	2	361	LeftCurve			Normal	Unknown	Shoulder	00
201800002704	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002705	Departamental	745			TwoWay	2	0	Flat	12	637	Straight			Normal	Unknown	Shoulder	00
201800002706	Communal				OneWay	2	0	Flat	0	0	Straight			Wet	Unknown	Shoulder	00
201800002707	Communal				TwoWay	2	0	Flat	0	0	Straight			Wet	Unknown	EmergencyShoulder	00
201800002708	Other				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002709	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002710	Communal				Unknown	0	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002711	National	7			DividedHighway	4	Reserved	Flat	17	450	Straight			Normal	Unknown	Shoulder	00
201800002712	Communal				TwoWay	3	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002713	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002714	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002715	Departamental	707			TwoWay	0	0	Flat	18	275	Straight			Normal	Unknown	Shoulder	00
201800002716	Departamental	2009			TwoWay	3	0	Flat	1	102	Straight			Normal	Bridge	Shoulder	00
201800002717	Departamental	2009			TwoWay	2	0	Flat	0	570	Straight			Wet	Unknown	Shoulder	00
201800002718	Departamental	51			TwoWay	2	0	TopHill	5	800	Straight			Normal	Unknown	Lane	00
201800002719	Departamental	643			TwoWay	2	0	Flat	5	200	RightCurve			Normal	Unknown	Lane	00
201800002720	Departamental	643			TwoWay	2	0	Flat	9	500	Straight			Normal	Unknown	Lane	00
201800002721	Departamental	51			TwoWay	2	0	Flat			RightCurve			Normal	Unknown	Shoulder	00
201800002722	Departamental	643			TwoWay	2	0	Flat	12	100	Straight			Wet	Unknown	Lane	00
201800002723	Communal				TwoWay	2	0	Uphill			LeftCurve			Normal	Unknown	Lane	00
201800002724	Departamental	603			TwoWay	2	0	Uphill	0	300	Straight			Normal	Unknown	Lane	00
201800002725	Departamental	11			TwoWay	2	0	Flat	10	900	Straight			Wet	Unknown	Lane	00
201800002726	PublicParking				Unknown	0	0	Flat			Unknown	0	20	Flooded			
201800002727	Departamental	157		C	TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002728	Departamental	657			TwoWay	3	0	Flat	10		Straight			Normal	Intersection	Lane	00
201800002729	Departamental	66			TwoWay	2	0	Flat	5	50	Straight			Normal	Unknown	Lane	00
201800002730	Departamental	657			TwoWay	2	0	Flat	8	100	Straight			Normal	Unknown	Lane	00
201800002731	Departamental	66			TwoWay	2	0	Flat	6	400	Straight			Normal	Unknown	Lane	00
201800002732	Departamental	66			TwoWay	2	Reserved	Flat	1	750	Straight			Wet	Unknown	Lane	00
201800002733	PublicParking	0			Unknown	0	0	Flat			Unknown	0	20	Normal			
201800002734	Departamental	52			TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002735	Departamental	7			TwoWay	1	0	Flat	9	450	LeftCurve			Snow	Unknown	Lane	00
201800002736	Departamental	52			TwoWay	2	0	Flat	6	100	Straight			Normal	Unknown	Lane	00
201800002737	Communal				TwoWay	2	0	Uphill			RightCurve			Normal	Unknown	Lane	00
201800002738	Departamental	52			TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002739	Departamental	953			TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002740	Communal				TwoWay	2	0	Flat			LeftCurve			Normal	Unknown	Shoulder	00
201800002741	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Lane	00
201800002742	PublicParking				Unknown	0	0	Flat			Straight			Normal	Unknown	Lane	00
201800002743	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Lane	00
201800002744	Departamental	52		A	TwoWay	2	0	Uphill			LeftCurve			Normal	Unknown	Lane	00
201800002745	Departamental	112		E	TwoWay	2	SeparatedBike	Flat	10	0	Straight			Normal	Unknown	Lane	00
201800002746	Communal				DividedHighway	4	0	Flat			Straight			Normal	Unknown	Lane	00
201800002747	Departamental	33			TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002748	National	33			TwoWay	2	0	Flat	7	300	Straight			Normal	Unknown	Lane	00
201800002749	Communal				OneWay	1	0	Flat			Straight			Normal	Unknown	Lane	00
201800002750	Departamental	73			TwoWay	2	0	Uphill			Straight			Wet	Intersection	Lane	00
201800002751	Departamental	603			TwoWay	2	0	Flat			LeftCurve			Wet	Unknown	Shoulder	00
201800002752	Departamental	603			DividedHighway	4	0	Flat	57	250	Straight			Normal	Unknown	Lane	00
201800002753	Departamental	910			DividedHighway	4	0	Flat	38	450	Straight			Normal	Unknown	Lane	00
201800002754	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Lane	00
201800002755	Departamental	19			TwoWay	2	0	TopHill	34	500	Straight			Normal	Intersection	Lane	00
201800002756	Departamental	603			TwoWay	3	0	Uphill	50	100	Straight			Normal	Unknown	Lane	00
201800002757	Departamental	603			TwoWay	2	0	Flat	46	600	Straight			Normal	Unknown	Lane	00
201800002758	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Lane	00
201800002759	Departamental	20			TwoWay	2	0	Flat	32		Straight			Normal	Unknown	Lane	00
201800002760	Departamental	603			TwoWay	2	0	Uphill	51	0	RightCurve			Normal	Unknown	Lane	00
201800002761	Departamental	603			TwoWay	1	0	Uphill	39	200	RightCurve			Wet	Unknown	Shoulder	00
201800002762	Departamental	19			TwoWay	2	0	Uphill	36	800	Straight			Normal	Unknown	Lane	00
201800002763	Departamental	31	2		DividedHighway	4	0	Flat	9	200	Straight			Normal	Unknown	Lane	00
201800002764	Departamental	31			TwoWay	2	0	Flat		500	LeftCurve			Normal	Unknown	Lane	00
201800002765	Departamental	32			TwoWay	2	0	Flat	3		RightCurve			Normal	Unknown	Lane	00
201800002766	Departamental	603			TwoWay	2	Bike	Flat	74	650	Straight			Normal	Unknown	Lane	00
201800002767	Departamental	30			TwoWay	2	0	Flat	5	571	Straight	0	60	Wet	Unknown	Unknown	99
201800002768	Communal				TwoWay	2	0	BottomHill			Straight			Normal	Intersection	Sidewalk	00
201800002769	Departamental	910			TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800002770	Departamental	80		C	TwoWay	2	0	Uphill			S-Shape			Wet	Unknown	Lane	00
201800002771	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Lane	00
201800002772	Departamental	10			Unknown	1	0	Flat	6	0	Straight			Wet	Unknown	Lane	00
201800002773	Departamental	653			TwoWay	3	0	Uphill			Straight			Wet	Unknown	Lane	00
201800002774	Departamental	9			TwoWay	2	0	Flat	0	600	RightCurve			Normal	Unknown	Lane	00
201800002775	Departamental	8			TwoWay	2	0	Uphill	5	400	Straight			Wet	Unknown	Lane	00
201800002776	Departamental	953			TwoWay	2	0	Flat			RightCurve			Normal	Unknown	Sidewalk	00
201800002777	Communal				TwoWay	2	0	Uphill			LeftCurve			Wet	Unknown	Sidewalk	00
201800002778	Departamental	657			TwoWay	2	0	Flat	24	900	RightCurve			Normal	Unknown	Shoulder	00
201800002779	Departamental	90			TwoWay	2	0	Flat	17	447	Straight			Normal	Unknown	Lane	00
201800002780	Departamental	657			TwoWay	3	0	Flat	25	400	Straight			Normal	Unknown	Shoulder	00
201800002781	National	57			OneWay	1	0	Flat			Straight			Normal	Unknown	Lane	00
201800002782	Departamental	50		B	TwoWay	2	0	Flat	2	177	Straight			Normal	Unknown	Lane	00
201800002783	Departamental	115			TwoWay	2	0	Flat	14	900	LeftCurve			Normal	Unknown	Lane	00
201800002784	Departamental	115		B	TwoWay	2	0	Flat	0	168	LeftCurve			Wet	Unknown	Lane	00
201800002785	Departamental	50		D	TwoWay	2	0	Flat	4	243	LeftCurve			Wet	Unknown	Lane	00
201800002786	Communal	0			TwoWay	2	0	Flat			Straight	0	0	Normal	Unknown	Lane	00
201800002787	Communal	0			TwoWay	2	0	Flat			Straight	0	0	Normal	Unknown	Lane	00
201800002788	Communal				OneWay	2	0	Flat			RightCurve	0	150	Wet	Unknown	Lane	00
201800002789	Communal	0			OneWay	2	0	Flat			Straight	0	150	Normal	Unknown	Lane	00
201800002790	Departamental	6			TwoWay	2	0	Flat	18	946	Straight	0	0	Normal	Unknown	Lane	99
201800002791	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002792	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002793	Communal				TwoWay	2	0	BottomHill	0	0	Straight			Normal	Unknown	EmergencyShoulder	00
201800002794	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002795	Communal				OneWay	1	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002796	Communal				OneWay	1	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002797	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002798	Departamental	2209			TwoWay	2	0	Flat	14	351	LeftCurve			Normal	Unknown	Shoulder	00
201800002799	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002800	Communal				TwoWay	2	0	Flat	0	0	Straight			Wet	Unknown	Shoulder	00
201800002801	Communal				OneWay	2	0	Flat	0	0	Straight			Normal	Unknown	EmergencyShoulder	00
201800002802	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002803	Communal				TwoWay	2	0	Uphill	0	0	Straight			Normal	Unknown	Shoulder	00
201800002804	Communal				TwoWay	2	0	Flat	0	0	Straight			Wet	Unknown	Shoulder	00
201800002805	Communal				Unknown	1	Reserved	Flat	0	0	Straight			Normal	PedestrianZone	Shoulder	00
201800002806	Departamental	906			TwoWay	2	0	Flat	2	863	Straight			Normal	Unknown	Shoulder	00
201800002807	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002808	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Lane	00
201800002809	Communal				OneWay	1	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002810	Communal				TwoWay	2	0	Uphill	0	0	Straight			Normal	Unknown	Shoulder	00
201800002811	Communal				OneWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002812	Communal				TwoWay	2	0	Flat	0	0	LeftCurve			Normal	Unknown	Shoulder	00
201800002813	Communal				TwoWay	2	0	Flat	0	0	Straight			Wet	Unknown	Shoulder	00
201800002814	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002815	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002816	Communal				TwoWay	2	0	Flat	0	0	Straight			Wet	Unknown	Shoulder	00
201800002817	Communal				OneWay	2	SeparatedBike	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002818	Communal				TwoWay	2	0	Flat	0	0	Straight			Wet	Unknown	Shoulder	00
201800002819	Communal				OneWay	1	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002820	Communal				OneWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002821	Communal				OneWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002822	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800002823	Departamental	400			TwoWay	2	0	Flat	74	720	Straight	0	60	Wet	Unknown	Shoulder	99
201800002824	National	4			DividedHighway	4	Reserved	Flat	31	830	Straight			Normal	Unknown	Lane	00
201800002825	Departamental	23			TwoWay	2	0	Flat	23	50	LeftCurve			Normal	Unknown	Shoulder	00
201800002826	Departamental	993							8	500							
201800002827	National	59			DividedHighway	4	0	Flat	19	800	LeftCurve			Normal	Unknown	Shoulder	00
201800002828	Departamental	191			TwoWay	2	0	Flat	8	869	Straight			Normal	Unknown	Lane	00
201800002829	Departamental	907			TwoWay	2	0	Flat	12	900	RightCurve			Normal	Unknown	Lane	00
201800002830	Other	114			TwoWay	2	0	Flat	114	35	LeftCurve			Normal	Unknown	Sidewalk	00
201800002831	Departamental	907			TwoWay	2	0	Flat	10	800	LeftCurve			Normal	Unknown	Lane	00
201800002832	Communal				TwoWay	2	0	BottomHill			LeftCurve			Normal	Unknown	Lane	00
201800002833	Departamental	90		B	TwoWay	2	0	TopHill	3	816	LeftCurve			Normal	Unknown	Lane	00
201800002834	Departamental	90			TwoWay	2	0	Flat	13	350	Straight			Normal	Unknown	Shoulder	00
201800002835	Departamental	191			TwoWay	2	0	Flat	1	200	Straight			Wet	Unknown	Shoulder	00
